0,000;1,000
1,000;8,000
2,000;13,000
3,000;5,000
4,000;-1,000
5,000;3,000
6,000;7,000
7,000;1,000
8,000;1,000
9,000;3,000
10,000;2,000
11,000;0,000
12,000;-2,000
13,000;-1,000
14,000;3,000
15,000;5,000
16,000;2,000
17,000;0,000
18,000;0,000
19,000;0,000
20,000;0,000
21,000;0,000
22,000;0,000
23,000;1,000
24,000;0,000
25,000;-2,000
26,000;-3,000
27,000;-3,000
28,000;-1,000
29,000;-1,000
30,000;-5,000
31,000;-3,000
32,000;1,000
33,000;0,000
34,000;-4,000
35,000;-2,000
36,000;-2,000
37,000;-3,000
38,000;-3,000
39,000;-6,000
40,000;-3,000
41,000;3,000
42,000;2,000
43,000;0,000
44,000;1,000
45,000;1,000
46,000;0,000
47,000;2,000
48,000;1,000
49,000;0,000
50,000;0,000
51,000;-2,000
52,000;-4,000
53,000;-3,000
54,000;-4,000
55,000;-6,000
56,000;-5,000
57,000;-2,000
58,000;-1,000
59,000;0,000
60,000;1,000
61,000;0,000
62,000;0,000
63,000;3,000
64,000;3,000
65,000;0,000
66,000;-4,000
67,000;-8,000
68,000;-9,000
69,000;-6,000
70,000;-4,000
71,000;-1,000
72,000;-2,000
73,000;-8,000
74,000;-5,000
75,000;-1,000
76,000;-7,000
77,000;-11,000
78,000;-8,000
79,000;-8,000
80,000;-8,000
81,000;-5,000
82,000;-1,000
83,000;-2,000
84,000;-10,000
85,000;-12,000
86,000;-13,000
87,000;-17,000
88,000;-11,000
89,000;-2,000
90,000;-5,000
91,000;-10,000
92,000;-8,000
93,000;-8,000
94,000;-9,000
95,000;-8,000
96,000;-9,000
97,000;-11,000
98,000;-9,000
99,000;-4,000
100,000;-1,000
101,000;-6,000
102,000;-8,000
103,000;-3,000
104,000;-8,000
105,000;-14,000
106,000;-8,000
107,000;-7,000
108,000;-10,000
109,000;-5,000
110,000;-7,000
111,000;-15,000
112,000;-11,000
113,000;-6,000
114,000;-11,000
115,000;-12,000
116,000;-10,000
117,000;-13,000
118,000;-15,000
119,000;-15,000
120,000;-18,000
121,000;-20,000
122,000;-15,000
123,000;-11,000
124,000;-13,000
125,000;-13,000
126,000;-14,000
127,000;-18,000
128,000;-15,000
129,000;-14,000
130,000;-18,000
131,000;-12,000
132,000;-7,000
133,000;-13,000
134,000;-15,000
135,000;-11,000
136,000;-16,000
137,000;-16,000
138,000;-10,000
139,000;-10,000
140,000;-9,000
141,000;-6,000
142,000;-12,000
143,000;-15,000
144,000;-12,000
145,000;-13,000
146,000;-17,000
147,000;-14,000
148,000;-14,000
149,000;-18,000
150,000;-16,000
151,000;-11,000
152,000;-14,000
153,000;-16,000
154,000;-15,000
155,000;-14,000
156,000;-14,000
157,000;-14,000
158,000;-15,000
159,000;-16,000
160,000;-14,000
161,000;-17,000
162,000;-25,000
163,000;-25,000
164,000;-23,000
165,000;-25,000
166,000;-25,000
167,000;-26,000
168,000;-31,000
169,000;-31,000
170,000;-27,000
171,000;-26,000
172,000;-26,000
173,000;-28,000
