0,000;-229,000
1,000;-245,000
2,000;-238,000
3,000;-247,000
4,000;-263,000
5,000;-230,000
6,000;-257,000
7,000;-260,000
8,000;-234,000
9,000;-263,000
10,000;-252,000
11,000;-232,000
12,000;-264,000
13,000;-248,000
14,000;-234,000
15,000;-264,000
16,000;-245,000
17,000;-236,000
18,000;-265,000
19,000;-240,000
20,000;-238,000
21,000;-266,000
22,000;-233,000
23,000;-243,000
24,000;-259,000
25,000;-229,000
26,000;-253,000
27,000;-259,000
28,000;-233,000
29,000;-259,000
30,000;-256,000
31,000;-231,000
32,000;-262,000
33,000;-252,000
34,000;-230,000
35,000;-259,000
36,000;-252,000
37,000;-234,000
38,000;-262,000
39,000;-244,000
40,000;-239,000
41,000;-266,000
42,000;-242,000
43,000;-240,000
44,000;-262,000
45,000;-229,000
46,000;-245,000
47,000;-265,000
48,000;-239,000
49,000;-250,000
50,000;-261,000
51,000;-233,000
52,000;-255,000
53,000;-258,000
54,000;-233,000
55,000;-261,000
56,000;-251,000
57,000;-235,000
58,000;-261,000
59,000;-250,000
60,000;-236,000
61,000;-265,000
62,000;-243,000
63,000;-236,000
64,000;-261,000
65,000;-235,000
66,000;-246,000
67,000;-268,000
68,000;-238,000
69,000;-243,000
70,000;-260,000
71,000;-229,000
72,000;-250,000
73,000;-257,000
74,000;-237,000
75,000;-258,000
76,000;-252,000
77,000;-231,000
78,000;-260,000
79,000;-257,000
80,000;-234,000
81,000;-263,000
82,000;-245,000
83,000;-227,000
84,000;-260,000
85,000;-244,000
86,000;-240,000
87,000;-265,000
88,000;-230,000
89,000;-242,000
90,000;-264,000
91,000;-234,000
92,000;-251,000
93,000;-262,000
94,000;-231,000
95,000;-251,000
96,000;-263,000
97,000;-235,000
98,000;-261,000
99,000;-257,000
100,000;-234,000
101,000;-263,000
102,000;-248,000
103,000;-234,000
104,000;-257,000
105,000;-250,000
106,000;-236,000
107,000;-265,000
108,000;-242,000
109,000;-240,000
110,000;-267,000
111,000;-233,000
112,000;-244,000
113,000;-266,000
114,000;-238,000
115,000;-247,000
116,000;-260,000
117,000;-233,000
118,000;-254,000
119,000;-264,000
120,000;-237,000
121,000;-262,000
122,000;-251,000
123,000;-235,000
124,000;-259,000
125,000;-254,000
126,000;-232,000
127,000;-259,000
128,000;-244,000
