0,000;-252,000
1,000;-256,000
2,000;-246,000
3,000;-260,000
4,000;-246,000
5,000;-256,000
6,000;-262,000
7,000;-252,000
8,000;-252,000
9,000;-238,000
10,000;-256,000
11,000;-254,000
12,000;-260,000
13,000;-256,000
14,000;-270,000
15,000;-252,000
16,000;-246,000
17,000;-248,000
18,000;-252,000
19,000;-278,000
20,000;-252,000
21,000;-258,000
22,000;-246,000
23,000;-252,000
24,000;-254,000
25,000;-252,000
26,000;-274,000
27,000;-256,000
28,000;-254,000
29,000;-236,000
30,000;-262,000
31,000;-244,000
32,000;-262,000
33,000;-256,000
34,000;-258,000
35,000;-236,000
36,000;-242,000
37,000;-244,000
38,000;-254,000
39,000;-260,000
40,000;-258,000
41,000;-270,000
42,000;-234,000
43,000;-254,000
44,000;-244,000
45,000;-260,000
46,000;-260,000
47,000;-264,000
48,000;-244,000
49,000;-246,000
50,000;-252,000
51,000;-248,000
52,000;-252,000
53,000;-264,000
54,000;-266,000
55,000;-242,000
56,000;-240,000
57,000;-262,000
58,000;-236,000
59,000;-270,000
60,000;-240,000
61,000;-262,000
62,000;-240,000
63,000;-238,000
64,000;-240,000
65,000;-262,000
66,000;-272,000
67,000;-254,000
68,000;-266,000
69,000;-228,000
70,000;-262,000
71,000;-250,000
72,000;-254,000
73,000;-274,000
74,000;-256,000
75,000;-254,000
76,000;-236,000
77,000;-256,000
78,000;-248,000
79,000;-258,000
80,000;-262,000
81,000;-252,000
82,000;-258,000
83,000;-236,000
84,000;-252,000
85,000;-258,000
86,000;-270,000
87,000;-252,000
88,000;-270,000
89,000;-242,000
90,000;-248,000
91,000;-246,000
92,000;-256,000
93,000;-274,000
94,000;-256,000
95,000;-248,000
96,000;-226,000
97,000;-270,000
98,000;-244,000
99,000;-270,000
100,000;-250,000
101,000;-266,000
102,000;-236,000
103,000;-258,000
104,000;-240,000
105,000;-258,000
106,000;-268,000
107,000;-262,000
108,000;-256,000
109,000;-242,000
110,000;-240,000
111,000;-254,000
112,000;-252,000
113,000;-268,000
114,000;-262,000
115,000;-244,000
116,000;-246,000
117,000;-252,000
118,000;-248,000
119,000;-252,000
120,000;-274,000
121,000;-256,000
122,000;-258,000
123,000;-232,000
124,000;-252,000
125,000;-250,000
126,000;-278,000
127,000;-246,000
128,000;-252,000
129,000;-244,000
130,000;-238,000
131,000;-248,000
132,000;-248,000
133,000;-286,000
134,000;-250,000
135,000;-260,000
136,000;-248,000
137,000;-254,000
138,000;-250,000
139,000;-260,000
140,000;-280,000
141,000;-256,000
142,000;-252,000
143,000;-238,000
144,000;-258,000
145,000;-236,000
146,000;-252,000
147,000;-258,000
148,000;-258,000
149,000;-236,000
150,000;-242,000
151,000;-254,000
152,000;-236,000
153,000;-268,000
154,000;-250,000
155,000;-268,000
156,000;-246,000
157,000;-236,000
158,000;-252,000
159,000;-258,000
160,000;-272,000
161,000;-264,000
162,000;-250,000
163,000;-244,000
164,000;-262,000
165,000;-252,000
166,000;-276,000
167,000;-270,000
168,000;-256,000
169,000;-240,000
170,000;-242,000
171,000;-246,000
172,000;-250,000
173,000;-274,000
174,000;-252,000
175,000;-258,000
176,000;-236,000
177,000;-246,000
178,000;-250,000
179,000;-262,000
180,000;-266,000
181,000;-268,000
182,000;-258,000
183,000;-228,000
184,000;-254,000
185,000;-252,000
186,000;-264,000
187,000;-256,000
188,000;-262,000
189,000;-248,000
190,000;-234,000
191,000;-254,000
192,000;-236,000
193,000;-278,000
194,000;-246,000
195,000;-256,000
196,000;-256,000
197,000;-228,000
198,000;-256,000
199,000;-262,000
200,000;-268,000
201,000;-270,000
202,000;-258,000
203,000;-240,000
204,000;-246,000
205,000;-234,000
206,000;-256,000
207,000;-274,000
208,000;-252,000
209,000;-260,000
210,000;-238,000
211,000;-264,000
212,000;-246,000
213,000;-256,000
214,000;-270,000
215,000;-252,000
216,000;-254,000
217,000;-226,000
218,000;-258,000
219,000;-244,000
