0,000;-202,000
1,000;-256,000
2,000;-254,000
3,000;-248,000
4,000;-248,000
5,000;-250,000
6,000;-236,000
7,000;-246,000
8,000;-246,000
9,000;-244,000
10,000;-234,000
11,000;-232,000
12,000;-226,000
13,000;-254,000
14,000;-232,000
15,000;-220,000
16,000;-212,000
17,000;-204,000
18,000;-208,000
19,000;-206,000
20,000;-214,000
21,000;-222,000
22,000;-206,000
23,000;-204,000
24,000;-204,000
25,000;-214,000
26,000;-216,000
27,000;-204,000
28,000;-196,000
29,000;-192,000
30,000;-204,000
31,000;-214,000
32,000;-224,000
33,000;-212,000
34,000;-218,000
35,000;-230,000
36,000;-224,000
37,000;-232,000
38,000;-232,000
39,000;-228,000
40,000;-228,000
41,000;-234,000
42,000;-236,000
43,000;-238,000
44,000;-246,000
45,000;-240,000
46,000;-240,000
47,000;-242,000
48,000;-264,000
49,000;-254,000
50,000;-258,000
51,000;-252,000
52,000;-252,000
53,000;-266,000
54,000;-264,000
55,000;-272,000
56,000;-272,000
57,000;-284,000
58,000;-276,000
59,000;-286,000
60,000;-294,000
61,000;-300,000
62,000;-284,000
63,000;-284,000
64,000;-282,000
65,000;-288,000
66,000;-280,000
67,000;-286,000
68,000;-286,000
69,000;-292,000
70,000;-284,000
71,000;-284,000
72,000;-284,000
73,000;-294,000
74,000;-278,000
75,000;-276,000
76,000;-274,000
77,000;-256,000
78,000;-268,000
79,000;-268,000
80,000;-260,000
81,000;-256,000
82,000;-254,000
83,000;-258,000
84,000;-246,000
85,000;-246,000
86,000;-250,000
87,000;-236,000
88,000;-228,000
89,000;-236,000
90,000;-230,000
91,000;-238,000
92,000;-230,000
93,000;-232,000
94,000;-232,000
95,000;-220,000
96,000;-208,000
97,000;-208,000
98,000;-204,000
99,000;-208,000
100,000;-212,000
101,000;-208,000
102,000;-196,000
103,000;-202,000
104,000;-208,000
105,000;-204,000
106,000;-196,000
107,000;-202,000
108,000;-208,000
109,000;-194,000
110,000;-202,000
111,000;-222,000
112,000;-214,000
113,000;-216,000
114,000;-230,000
115,000;-214,000
116,000;-222,000
117,000;-232,000
118,000;-232,000
119,000;-238,000
120,000;-236,000
121,000;-236,000
122,000;-228,000
123,000;-234,000
124,000;-248,000
125,000;-240,000
126,000;-244,000
127,000;-242,000
128,000;-258,000
129,000;-254,000
130,000;-254,000
131,000;-258,000
132,000;-258,000
133,000;-264,000
134,000;-274,000
135,000;-274,000
136,000;-272,000
137,000;-272,000
138,000;-284,000
139,000;-276,000
140,000;-282,000
141,000;-278,000
142,000;-294,000
143,000;-286,000
144,000;-284,000
145,000;-284,000
146,000;-292,000
147,000;-302,000
148,000;-294,000
149,000;-296,000
150,000;-284,000
151,000;-284,000
152,000;-282,000
153,000;-278,000
154,000;-280,000
155,000;-286,000
156,000;-286,000
157,000;-282,000
158,000;-268,000
159,000;-266,000
160,000;-278,000
161,000;-262,000
162,000;-256,000
163,000;-256,000
164,000;-256,000
165,000;-254,000
166,000;-254,000
167,000;-254,000
168,000;-250,000
169,000;-236,000
170,000;-226,000
171,000;-238,000
172,000;-242,000
173,000;-232,000
174,000;-232,000
175,000;-234,000
176,000;-218,000
177,000;-208,000
178,000;-214,000
179,000;-222,000
180,000;-218,000
181,000;-204,000
182,000;-204,000
183,000;-192,000
184,000;-206,000
185,000;-198,000
186,000;-210,000
187,000;-214,000
188,000;-222,000
189,000;-214,000
190,000;-208,000
191,000;-220,000
192,000;-208,000
193,000;-216,000
194,000;-222,000
195,000;-216,000
196,000;-222,000
197,000;-222,000
198,000;-220,000
199,000;-236,000
200,000;-228,000
201,000;-234,000
202,000;-238,000
203,000;-246,000
204,000;-252,000
205,000;-236,000
206,000;-252,000
207,000;-258,000
208,000;-262,000
209,000;-258,000
210,000;-260,000
211,000;-266,000
212,000;-262,000
213,000;-262,000
214,000;-262,000
215,000;-260,000
216,000;-266,000
217,000;-274,000
218,000;-274,000
219,000;-272,000
220,000;-272,000
221,000;-258,000
222,000;-288,000
223,000;-276,000
224,000;-290,000
225,000;-286,000
226,000;-286,000
227,000;-282,000
228,000;-286,000
229,000;-294,000
230,000;-296,000
231,000;-284,000
232,000;-280,000
233,000;-286,000
234,000;-270,000
235,000;-276,000
236,000;-274,000
237,000;-270,000
238,000;-268,000
239,000;-262,000
240,000;-274,000
241,000;-256,000
242,000;-258,000
243,000;-258,000
244,000;-250,000
245,000;-240,000
246,000;-246,000
247,000;-246,000
248,000;-236,000
249,000;-234,000
250,000;-230,000
251,000;-238,000
252,000;-220,000
253,000;-220,000
254,000;-232,000
255,000;-224,000
256,000;-224,000
257,000;-224,000
258,000;-228,000
259,000;-208,000
260,000;-222,000
261,000;-222,000
262,000;-218,000
263,000;-210,000
264,000;-210,000
265,000;-202,000
266,000;-204,000
267,000;-214,000
268,000;-202,000
269,000;-192,000
270,000;-214,000
271,000;-210,000
272,000;-202,000
273,000;-214,000
274,000;-222,000
275,000;-224,000
276,000;-218,000
277,000;-230,000
278,000;-228,000
279,000;-220,000
280,000;-232,000
281,000;-242,000
282,000;-208,000
283,000;-234,000
284,000;-254,000
285,000;-240,000
286,000;-250,000
287,000;-244,000
288,000;-258,000
289,000;-256,000
290,000;-250,000
291,000;-254,000
292,000;-264,000
293,000;-256,000
294,000;-268,000
295,000;-262,000
296,000;-278,000
297,000;-268,000
298,000;-260,000
299,000;-278,000
300,000;-286,000
301,000;-268,000
302,000;-276,000
303,000;-286,000
304,000;-294,000
305,000;-284,000
306,000;-276,000
307,000;-294,000
308,000;-296,000
309,000;-298,000
310,000;-286,000
311,000;-288,000
312,000;-284,000
313,000;-276,000
314,000;-280,000
315,000;-284,000
316,000;-272,000
317,000;-258,000
318,000;-278,000
319,000;-260,000
320,000;-260,000
321,000;-264,000
322,000;-258,000
323,000;-240,000
324,000;-248,000
325,000;-258,000
326,000;-240,000
327,000;-252,000
328,000;-258,000
329,000;-236,000
330,000;-240,000
331,000;-246,000
332,000;-240,000
333,000;-220,000
334,000;-230,000
335,000;-232,000
336,000;-220,000
337,000;-210,000
338,000;-216,000
339,000;-204,000
340,000;-206,000
341,000;-214,000
342,000;-216,000
343,000;-212,000
344,000;-214,000
345,000;-220,000
346,000;-204,000
347,000;-214,000
348,000;-210,000
349,000;-192,000
350,000;-206,000
351,000;-210,000
352,000;-208,000
353,000;-202,000
354,000;-214,000
355,000;-214,000
356,000;-208,000
357,000;-222,000
358,000;-232,000
359,000;-220,000
360,000;-232,000
361,000;-246,000
362,000;-236,000
363,000;-236,000
364,000;-246,000
365,000;-234,000
366,000;-236,000
367,000;-254,000
368,000;-254,000
369,000;-252,000
370,000;-262,000
371,000;-262,000
372,000;-264,000
373,000;-260,000
374,000;-264,000
375,000;-264,000
376,000;-268,000
377,000;-266,000
378,000;-240,000
379,000;-268,000
380,000;-278,000
381,000;-268,000
382,000;-278,000
383,000;-286,000
384,000;-276,000
385,000;-280,000
386,000;-286,000
387,000;-284,000
388,000;-290,000
389,000;-294,000
390,000;-294,000
391,000;-268,000
392,000;-288,000
393,000;-288,000
394,000;-280,000
395,000;-272,000
396,000;-286,000
397,000;-286,000
398,000;-268,000
399,000;-278,000
400,000;-268,000
401,000;-256,000
402,000;-274,000
403,000;-256,000
404,000;-244,000
405,000;-248,000
406,000;-246,000
407,000;-236,000
408,000;-246,000
409,000;-242,000
410,000;-234,000
411,000;-230,000
412,000;-232,000
413,000;-228,000
414,000;-226,000
415,000;-242,000
416,000;-228,000
417,000;-226,000
418,000;-230,000
419,000;-212,000
420,000;-210,000
421,000;-222,000
422,000;-208,000
423,000;-210,000
424,000;-222,000
425,000;-204,000
426,000;-176,000
427,000;-214,000
428,000;-208,000
429,000;-204,000
430,000;-210,000
431,000;-212,000
432,000;-204,000
433,000;-206,000
434,000;-216,000
435,000;-204,000
436,000;-222,000
437,000;-222,000
438,000;-226,000
439,000;-222,000
440,000;-232,000
441,000;-236,000
442,000;-228,000
443,000;-242,000
444,000;-240,000
445,000;-250,000
446,000;-248,000
447,000;-236,000
448,000;-244,000
449,000;-254,000
450,000;-260,000
451,000;-256,000
452,000;-262,000
453,000;-262,000
454,000;-256,000
455,000;-262,000
456,000;-278,000
457,000;-268,000
458,000;-268,000
459,000;-286,000
460,000;-282,000
461,000;-286,000
462,000;-286,000
463,000;-284,000
464,000;-286,000
465,000;-296,000
466,000;-284,000
467,000;-294,000
468,000;-284,000
469,000;-286,000
470,000;-296,000
471,000;-284,000
472,000;-294,000
473,000;-296,000
474,000;-284,000
475,000;-274,000
476,000;-282,000
477,000;-270,000
478,000;-282,000
479,000;-268,000
480,000;-262,000
481,000;-268,000
482,000;-264,000
483,000;-262,000
484,000;-256,000
485,000;-256,000
486,000;-258,000
487,000;-252,000
488,000;-242,000
489,000;-242,000
490,000;-228,000
491,000;-234,000
492,000;-232,000
493,000;-232,000
494,000;-224,000
495,000;-242,000
496,000;-226,000
497,000;-222,000
498,000;-232,000
499,000;-220,000
500,000;-230,000
501,000;-222,000
502,000;-208,000
503,000;-206,000
504,000;-214,000
505,000;-208,000
506,000;-198,000
507,000;-206,000
508,000;-204,000
509,000;-206,000
510,000;-214,000
511,000;-204,000
512,000;-214,000
513,000;-212,000
514,000;-212,000
515,000;-230,000
516,000;-212,000
517,000;-222,000
518,000;-220,000
519,000;-238,000
520,000;-220,000
521,000;-226,000
522,000;-230,000
523,000;-220,000
524,000;-238,000
525,000;-242,000
526,000;-236,000
527,000;-238,000
528,000;-258,000
529,000;-252,000
530,000;-252,000
531,000;-258,000
532,000;-252,000
533,000;-262,000
534,000;-268,000
535,000;-284,000
536,000;-264,000
537,000;-268,000
538,000;-260,000
539,000;-274,000
540,000;-286,000
541,000;-272,000
542,000;-272,000
543,000;-278,000
544,000;-286,000
545,000;-284,000
546,000;-280,000
547,000;-286,000
548,000;-294,000
549,000;-292,000
550,000;-290,000
551,000;-288,000
552,000;-296,000
553,000;-290,000
554,000;-290,000
555,000;-294,000
556,000;-284,000
557,000;-270,000
558,000;-278,000
559,000;-272,000
560,000;-260,000
561,000;-262,000
562,000;-268,000
563,000;-250,000
564,000;-248,000
565,000;-256,000
566,000;-250,000
567,000;-240,000
568,000;-246,000
569,000;-250,000
570,000;-236,000
571,000;-246,000
572,000;-254,000
573,000;-236,000
574,000;-228,000
575,000;-238,000
576,000;-236,000
577,000;-220,000
578,000;-232,000
579,000;-232,000
580,000;-204,000
581,000;-222,000
582,000;-222,000
583,000;-176,000
584,000;-206,000
585,000;-212,000
586,000;-204,000
587,000;-206,000
588,000;-208,000
589,000;-204,000
590,000;-202,000
591,000;-214,000
592,000;-206,000
593,000;-204,000
594,000;-208,000
595,000;-216,000
596,000;-210,000
597,000;-208,000
598,000;-204,000
599,000;-222,000
600,000;-230,000
601,000;-232,000
602,000;-228,000
603,000;-236,000
604,000;-228,000
605,000;-242,000
606,000;-246,000
607,000;-250,000
608,000;-244,000
609,000;-244,000
610,000;-262,000
611,000;-266,000
612,000;-244,000
613,000;-260,000
614,000;-274,000
615,000;-270,000
616,000;-266,000
617,000;-266,000
618,000;-278,000
619,000;-278,000
620,000;-266,000
621,000;-286,000
622,000;-280,000
623,000;-272,000
624,000;-276,000
625,000;-296,000
626,000;-294,000
627,000;-276,000
628,000;-276,000
629,000;-288,000
630,000;-294,000
631,000;-298,000
632,000;-294,000
633,000;-288,000
634,000;-268,000
635,000;-286,000
636,000;-286,000
637,000;-284,000
638,000;-278,000
639,000;-286,000
640,000;-282,000
641,000;-256,000
642,000;-266,000
643,000;-264,000
644,000;-252,000
645,000;-252,000
646,000;-258,000
647,000;-266,000
648,000;-250,000
649,000;-240,000
650,000;-246,000
651,000;-250,000
652,000;-236,000
653,000;-236,000
654,000;-246,000
655,000;-236,000
656,000;-234,000
657,000;-216,000
658,000;-238,000
659,000;-220,000
660,000;-204,000
661,000;-218,000
662,000;-214,000
663,000;-204,000
664,000;-208,000
665,000;-222,000
666,000;-216,000
667,000;-192,000
668,000;-196,000
669,000;-214,000
670,000;-202,000
671,000;-196,000
672,000;-206,000
673,000;-222,000
674,000;-204,000
675,000;-208,000
676,000;-204,000
677,000;-214,000
678,000;-222,000
679,000;-218,000
680,000;-218,000
681,000;-232,000
682,000;-234,000
683,000;-228,000
684,000;-242,000
685,000;-236,000
686,000;-236,000
687,000;-246,000
688,000;-256,000
689,000;-240,000
690,000;-254,000
691,000;-254,000
692,000;-244,000
693,000;-252,000
694,000;-274,000
695,000;-266,000
696,000;-260,000
697,000;-262,000
698,000;-276,000
699,000;-276,000
700,000;-278,000
701,000;-286,000
702,000;-272,000
703,000;-272,000
704,000;-286,000
705,000;-278,000
706,000;-290,000
707,000;-276,000
708,000;-286,000
709,000;-294,000
710,000;-284,000
711,000;-284,000
712,000;-296,000
713,000;-284,000
714,000;-284,000
715,000;-286,000
716,000;-280,000
717,000;-272,000
718,000;-272,000
719,000;-278,000
720,000;-268,000
721,000;-270,000
722,000;-266,000
723,000;-266,000
724,000;-256,000
725,000;-262,000
726,000;-252,000
727,000;-252,000
728,000;-254,000
729,000;-250,000
730,000;-236,000
731,000;-234,000
732,000;-246,000
733,000;-234,000
734,000;-234,000
735,000;-232,000
736,000;-228,000
737,000;-220,000
738,000;-222,000
739,000;-228,000
740,000;-208,000
741,000;-222,000
742,000;-220,000
743,000;-208,000
744,000;-214,000
745,000;-214,000
746,000;-208,000
747,000;-212,000
748,000;-222,000
749,000;-204,000
750,000;-210,000
751,000;-214,000
752,000;-208,000
753,000;-192,000
754,000;-210,000
755,000;-214,000
756,000;-212,000
757,000;-208,000
758,000;-210,000
759,000;-222,000
760,000;-222,000
761,000;-234,000
762,000;-234,000
763,000;-228,000
764,000;-236,000
765,000;-236,000
766,000;-224,000
767,000;-242,000
768,000;-246,000
769,000;-254,000
770,000;-254,000
771,000;-244,000
772,000;-240,000
773,000;-252,000
774,000;-258,000
775,000;-262,000
776,000;-272,000
777,000;-256,000
778,000;-260,000
779,000;-278,000
780,000;-286,000
781,000;-294,000
782,000;-292,000
783,000;-284,000
784,000;-288,000
785,000;-286,000
786,000;-298,000
787,000;-292,000
788,000;-282,000
789,000;-294,000
790,000;-290,000
791,000;-272,000
792,000;-286,000
793,000;-286,000
794,000;-284,000
795,000;-280,000
796,000;-294,000
797,000;-276,000
798,000;-280,000
799,000;-280,000
800,000;-282,000
801,000;-268,000
802,000;-264,000
803,000;-274,000
804,000;-280,000
805,000;-256,000
806,000;-256,000
807,000;-254,000
808,000;-258,000
809,000;-248,000
810,000;-252,000
811,000;-246,000
812,000;-256,000
813,000;-236,000
814,000;-238,000
815,000;-248,000
816,000;-238,000
817,000;-220,000
818,000;-234,000
819,000;-238,000
820,000;-220,000
821,000;-208,000
822,000;-216,000
823,000;-214,000
824,000;-204,000
825,000;-204,000
826,000;-206,000
827,000;-202,000
828,000;-200,000
829,000;-204,000
