0,000;338,000
1,000;294,000
2,000;288,000
3,000;290,000
4,000;290,000
5,000;194,000
6,000;124,000
7,000;134,000
8,000;260,000
9,000;320,000
10,000;336,000
11,000;226,000
12,000;210,000
13,000;192,000
14,000;268,000
15,000;250,000
16,000;280,000
17,000;232,000
18,000;192,000
19,000;166,000
20,000;178,000
21,000;314,000
22,000;384,000
23,000;388,000
24,000;304,000
25,000;284,000
26,000;244,000
27,000;176,000
28,000;236,000
29,000;242,000
30,000;334,000
31,000;238,000
32,000;246,000
33,000;240,000
34,000;278,000
35,000;366,000
36,000;282,000
37,000;224,000
38,000;112,000
39,000;140,000
40,000;186,000
41,000;290,000
42,000;384,000
43,000;332,000
44,000;236,000
45,000;214,000
46,000;248,000
47,000;274,000
48,000;302,000
49,000;292,000
50,000;140,000
51,000;80,000
52,000;146,000
53,000;254,000
54,000;382,000
55,000;380,000
56,000;356,000
57,000;256,000
58,000;204,000
59,000;170,000
60,000;258,000
61,000;288,000
62,000;336,000
63,000;304,000
64,000;210,000
65,000;320,000
66,000;258,000
67,000;282,000
68,000;312,000
69,000;240,000
70,000;206,000
71,000;114,000
72,000;124,000
73,000;240,000
74,000;298,000
75,000;258,000
76,000;298,000
77,000;218,000
78,000;206,000
79,000;196,000
80,000;320,000
81,000;330,000
82,000;290,000
83,000;110,000
84,000;88,000
85,000;162,000
86,000;328,000
87,000;396,000
88,000;468,000
89,000;314,000
90,000;218,000
91,000;140,000
92,000;240,000
93,000;326,000
94,000;342,000
95,000;296,000
96,000;224,000
97,000;238,000
98,000;328,000
99,000;348,000
100,000;310,000
101,000;254,000
102,000;186,000
103,000;198,000
104,000;186,000
105,000;304,000
106,000;276,000
107,000;304,000
108,000;230,000
109,000;418,000
110,000;120,000
111,000;364,000
112,000;156,000
113,000;326,000
114,000;218,000
115,000;182,000
116,000;128,000
117,000;116,000
118,000;326,000
119,000;330,000
120,000;462,000
121,000;348,000
122,000;252,000
123,000;102,000
124,000;174,000
125,000;230,000
126,000;318,000
127,000;276,000
128,000;256,000
129,000;204,000
130,000;248,000
131,000;238,000
132,000;290,000
133,000;302,000
134,000;190,000
135,000;192,000
136,000;144,000
137,000;200,000
138,000;260,000
139,000;266,000
140,000;314,000
141,000;256,000
142,000;296,000
143,000;264,000
144,000;338,000
145,000;320,000
146,000;224,000
147,000;206,000
148,000;118,000
149,000;228,000
150,000;272,000
151,000;404,000
152,000;414,000
153,000;382,000
154,000;258,000
155,000;224,000
156,000;112,000
157,000;294,000
158,000;248,000
159,000;306,000
160,000;322,000
161,000;286,000
162,000;208,000
163,000;308,000
164,000;222,000
165,000;330,000
166,000;262,000
167,000;202,000
168,000;194,000
169,000;208,000
170,000;102,000
171,000;318,000
172,000;242,000
173,000;374,000
174,000;240,000
175,000;222,000
176,000;282,000
177,000;238,000
178,000;290,000
179,000;168,000
180,000;140,000
181,000;172,000
182,000;238,000
183,000;346,000
184,000;376,000
185,000;358,000
186,000;240,000
187,000;228,000
188,000;198,000
189,000;294,000
190,000;320,000
191,000;292,000
192,000;316,000
193,000;282,000
194,000;274,000
195,000;202,000
196,000;212,000
197,000;192,000
198,000;170,000
199,000;250,000
200,000;174,000
201,000;272,000
202,000;252,000
203,000;224,000
204,000;274,000
205,000;298,000
206,000;320,000
207,000;236,000
208,000;242,000
209,000;278,000
210,000;238,000
211,000;182,000
212,000;172,000
213,000;190,000
214,000;320,000
215,000;386,000
216,000;394,000
217,000;318,000
218,000;188,000
219,000;144,000
220,000;102,000
221,000;250,000
222,000;350,000
223,000;332,000
224,000;326,000
225,000;308,000
226,000;218,000
227,000;254,000
228,000;254,000
229,000;232,000
230,000;244,000
231,000;272,000
232,000;228,000
233,000;264,000
234,000;174,000
235,000;270,000
236,000;294,000
237,000;240,000
238,000;340,000
239,000;238,000
240,000;262,000
241,000;78,000
242,000;160,000
243,000;170,000
244,000;234,000
245,000;314,000
246,000;318,000
247,000;268,000
248,000;332,000
249,000;282,000
250,000;246,000
251,000;218,000
252,000;196,000
253,000;192,000
254,000;206,000
255,000;258,000
256,000;274,000
257,000;324,000
258,000;290,000
259,000;194,000
260,000;194,000
261,000;192,000
262,000;176,000
263,000;316,000
264,000;290,000
265,000;300,000
266,000;212,000
267,000;162,000
268,000;278,000
269,000;280,000
270,000;372,000
271,000;310,000
272,000;314,000
