0,000;256,000
1,000;210,000
2,000;150,000
3,000;372,000
4,000;192,000
5,000;104,000
6,000;480,000
7,000;370,000
8,000;80,000
9,000;108,000
10,000;270,000
11,000;318,000
12,000;302,000
13,000;328,000
14,000;208,000
15,000;360,000
16,000;332,000
17,000;344,000
18,000;302,000
19,000;76,000
20,000;222,000
21,000;202,000
22,000;194,000
23,000;272,000
24,000;260,000
25,000;184,000
26,000;114,000
27,000;150,000
28,000;244,000
29,000;236,000
30,000;316,000
31,000;494,000
32,000;360,000
33,000;302,000
34,000;400,000
35,000;304,000
36,000;104,000
37,000;132,000
38,000;256,000
39,000;412,000
40,000;336,000
41,000;30,000
42,000;216,000
43,000;290,000
44,000;334,000
45,000;196,000
46,000;308,000
47,000;192,000
48,000;270,000
49,000;234,000
50,000;152,000
51,000;244,000
52,000;286,000
53,000;236,000
54,000;480,000
55,000;424,000
56,000;208,000
57,000;248,000
58,000;92,000
59,000;226,000
60,000;344,000
61,000;384,000
62,000;152,000
63,000;108,000
64,000;334,000
65,000;194,000
66,000;282,000
67,000;368,000
68,000;240,000
69,000;214,000
70,000;206,000
71,000;248,000
72,000;420,000
73,000;292,000
74,000;252,000
75,000;94,000
76,000;338,000
77,000;344,000
78,000;220,000
79,000;98,000
80,000;174,000
81,000;266,000
82,000;518,000
83,000;336,000
84,000;284,000
85,000;226,000
86,000;190,000
87,000;344,000
88,000;130,000
89,000;48,000
90,000;222,000
91,000;256,000
92,000;302,000
93,000;448,000
94,000;384,000
95,000;100,000
96,000;364,000
97,000;492,000
98,000;266,000
99,000;194,000
100,000;90,000
101,000;308,000
102,000;286,000
103,000;272,000
104,000;138,000
105,000;184,000
106,000;294,000
107,000;402,000
108,000;100,000
109,000;166,000
110,000;150,000
111,000;250,000
112,000;366,000
113,000;238,000
114,000;264,000
115,000;296,000
116,000;290,000
117,000;106,000
118,000;236,000
119,000;282,000
120,000;164,000
121,000;264,000
122,000;352,000
123,000;106,000
124,000;270,000
125,000;256,000
126,000;414,000
127,000;268,000
128,000;202,000
129,000;250,000
130,000;334,000
131,000;320,000
132,000;204,000
133,000;192,000
134,000;196,000
135,000;270,000
136,000;302,000
137,000;234,000
138,000;282,000
139,000;394,000
140,000;414,000
141,000;256,000
142,000;254,000
143,000;152,000
144,000;294,000
145,000;268,000
146,000;290,000
147,000;210,000
148,000;188,000
149,000;278,000
150,000;366,000
151,000;194,000
152,000;250,000
153,000;44,000
154,000;132,000
155,000;266,000
156,000;312,000
157,000;340,000
158,000;100,000
159,000;188,000
160,000;274,000
161,000;430,000
162,000;272,000
163,000;192,000
164,000;282,000
165,000;306,000
166,000;210,000
167,000;260,000
168,000;258,000
169,000;238,000
170,000;120,000
171,000;320,000
172,000;516,000
173,000;242,000
174,000;330,000
175,000;344,000
176,000;304,000
177,000;320,000
178,000;298,000
179,000;296,000
180,000;274,000
181,000;220,000
182,000;196,000
183,000;324,000
184,000;382,000
185,000;250,000
186,000;248,000
187,000;256,000
188,000;236,000
189,000;388,000
190,000;392,000
191,000;154,000
192,000;230,000
193,000;384,000
194,000;244,000
195,000;256,000
196,000;228,000
197,000;254,000
198,000;288,000
199,000;256,000
200,000;-24,000
201,000;240,000
202,000;340,000
203,000;276,000
204,000;134,000
205,000;106,000
206,000;262,000
207,000;274,000
208,000;54,000
209,000;204,000
210,000;396,000
211,000;378,000
212,000;126,000
213,000;124,000
214,000;330,000
215,000;218,000
216,000;234,000
217,000;242,000
218,000;358,000
219,000;242,000
220,000;262,000
221,000;354,000
222,000;292,000
223,000;312,000
224,000;286,000
225,000;198,000
226,000;206,000
227,000;398,000
228,000;316,000
229,000;128,000
230,000;314,000
231,000;110,000
232,000;198,000
233,000;328,000
234,000;230,000
235,000;148,000
236,000;170,000
237,000;328,000
238,000;394,000
239,000;220,000
240,000;196,000
241,000;384,000
242,000;282,000
243,000;194,000
244,000;186,000
245,000;368,000
246,000;204,000
247,000;156,000
248,000;260,000
249,000;230,000
250,000;382,000
251,000;76,000
252,000;108,000
253,000;440,000
254,000;418,000
255,000;170,000
256,000;162,000
257,000;294,000
258,000;328,000
259,000;220,000
260,000;172,000
261,000;198,000
262,000;270,000
263,000;226,000
264,000;354,000
265,000;468,000
266,000;300,000
267,000;372,000
268,000;126,000
269,000;184,000
270,000;326,000
271,000;266,000
272,000;98,000
273,000;278,000
274,000;282,000
275,000;366,000
276,000;352,000
277,000;122,000
278,000;132,000
279,000;286,000
280,000;266,000
281,000;34,000
282,000;218,000
283,000;448,000
284,000;236,000
285,000;388,000
286,000;286,000
287,000;266,000
288,000;130,000
289,000;346,000
290,000;316,000
291,000;228,000
292,000;292,000
293,000;294,000
294,000;306,000
295,000;94,000
296,000;134,000
297,000;244,000
298,000;240,000
299,000;366,000
300,000;314,000
301,000;210,000
302,000;140,000
303,000;320,000
304,000;216,000
305,000;154,000
306,000;278,000
307,000;258,000
308,000;112,000
309,000;484,000
310,000;414,000
311,000;226,000
312,000;242,000
313,000;348,000
314,000;126,000
315,000;128,000
316,000;418,000
317,000;386,000
318,000;290,000
319,000;242,000
320,000;294,000
321,000;96,000
322,000;224,000
323,000;258,000
324,000;130,000
325,000;320,000
326,000;218,000
327,000;328,000
328,000;220,000
329,000;256,000
330,000;282,000
331,000;250,000
332,000;362,000
333,000;320,000
334,000;216,000
335,000;378,000
336,000;242,000
